FileID,tp_time,tn_time,fp_time,fn_time,predicted_laughter,predicted_non_laughter,true_laughter,true_non_laughter
ZMdci4B8qsA,1.803,1.994845360824745,5.202154639175255,0.0,"[{'start': 0.5, 'end': 6.136597938144329}, {'start': 6.345360824742268, 'end': 6.414948453608247}, {'start': 6.484536082474226, 'end': 6.577319587628866}, {'start': 8.177835051546392, 'end': 8.20103092783505}, {'start': 8.293814432989691, 'end': 9.47680412371134}]","[{'start': 6.136597938144329, 'end': 6.345360824742268}, {'start': 6.414948453608247, 'end': 6.484536082474226}, {'start': 6.577319587628866, 'end': 8.177835051546392}, {'start': 8.20103092783505, 'end': 8.293814432989691}, {'start': 9.47680412371134, 'end': 9.5}]","[{'start': 1.432, 'end': 3.235}]","[{'start': 0.5, 'end': 1.432}, {'start': 3.235, 'end': 9.5}]"
5PHiDtGhd6s,6.133804123711339,0.8814432989690719,1.961556701030928,0.0231958762886606,"[{'start': 0.5, 'end': 0.8943298969072164}, {'start': 1.1958762886597938, 'end': 1.2654639175257731}, {'start': 1.3582474226804124, 'end': 2.193298969072165}, {'start': 2.2628865979381443, 'end': 2.4948453608247423}, {'start': 2.9123711340206184, 'end': 9.47680412371134}]","[{'start': 0.8943298969072164, 'end': 1.1958762886597938}, {'start': 1.2654639175257731, 'end': 1.3582474226804124}, {'start': 2.193298969072165, 'end': 2.2628865979381443}, {'start': 2.4948453608247423, 'end': 2.9123711340206184}, {'start': 9.47680412371134, 'end': 9.5}]","[{'start': 3.343, 'end': 9.5}]","[{'start': 0.5, 'end': 3.343}]"
dAtTDnzYAog,2.809226804123714,1.7914226804123707,1.6675773195876276,2.7317731958762876,"[{'start': 2.4716494845360826, 'end': 2.9123711340206184}, {'start': 3.167525773195876, 'end': 3.422680412371134}, {'start': 4.350515463917525, 'end': 5.185567010309278}, {'start': 5.278350515463917, 'end': 5.347938144329897}, {'start': 5.440721649484535, 'end': 5.788659793814433}, {'start': 5.858247422680412, 'end': 7.27319587628866}, {'start': 7.342783505154639, 'end': 8.293814432989691}, {'start': 8.40979381443299, 'end': 8.47938144329897}, {'start': 8.989690721649485, 'end': 9.082474226804123}]","[{'start': 0.5, 'end': 2.4716494845360826}, {'start': 2.9123711340206184, 'end': 3.167525773195876}, {'start': 3.422680412371134, 'end': 4.350515463917525}, {'start': 5.185567010309278, 'end': 5.278350515463917}, {'start': 5.347938144329897, 'end': 5.440721649484535}, {'start': 5.788659793814433, 'end': 5.858247422680412}, {'start': 7.27319587628866, 'end': 7.342783505154639}, {'start': 8.293814432989691, 'end': 8.40979381443299}, {'start': 8.47938144329897, 'end': 8.989690721649485}, {'start': 9.082474226804123, 'end': 9.5}]","[{'start': 1.294, 'end': 3.189}, {'start': 4.4830000000000005, 'end': 6.502000000000001}, {'start': 7.872999999999998, 'end': 9.5}]","[{'start': 0.5, 'end': 1.294}, {'start': 3.189, 'end': 4.4830000000000005}, {'start': 6.502000000000001, 'end': 7.872999999999998}]"
6ADdMhrIZc0,3.55980412371134,2.9226804123711343,2.4943195876288655,0.0231958762886606,"[{'start': 0.5463917525773195, 'end': 0.5695876288659794}, {'start': 0.615979381443299, 'end': 0.6623711340206185}, {'start': 1.2190721649484537, 'end': 1.2654639175257731}, {'start': 1.4046391752577319, 'end': 1.9149484536082473}, {'start': 2.054123711340206, 'end': 2.0773195876288657}, {'start': 3.1211340206185567, 'end': 3.167525773195876}, {'start': 3.306701030927835, 'end': 4.791237113402062}, {'start': 4.8840206185567006, 'end': 4.90721649484536}, {'start': 5.417525773195876, 'end': 5.695876288659793}, {'start': 5.788659793814433, 'end': 5.858247422680412}, {'start': 5.9742268041237105, 'end': 9.47680412371134}]","[{'start': 0.5, 'end': 0.5463917525773195}, {'start': 0.5695876288659794, 'end': 0.615979381443299}, {'start': 0.6623711340206185, 'end': 1.2190721649484537}, {'start': 1.2654639175257731, 'end': 1.4046391752577319}, {'start': 1.9149484536082473, 'end': 2.054123711340206}, {'start': 2.0773195876288657, 'end': 3.1211340206185567}, {'start': 3.167525773195876, 'end': 3.306701030927835}, {'start': 4.791237113402062, 'end': 4.8840206185567006}, {'start': 4.90721649484536, 'end': 5.417525773195876}, {'start': 5.695876288659793, 'end': 5.788659793814433}, {'start': 5.858247422680412, 'end': 5.9742268041237105}, {'start': 9.47680412371134, 'end': 9.5}]","[{'start': 3.775, 'end': 4.391}, {'start': 6.5329999999999995, 'end': 9.5}]","[{'start': 0.5, 'end': 3.775}, {'start': 4.391, 'end': 6.5329999999999995}]"
_8Q5sRCe8Gc,5.763804123711339,2.342783505154639,0.870216494845361,0.0231958762886606,"[{'start': 0.5, 'end': 0.6855670103092784}, {'start': 2.4716494845360826, 'end': 2.7963917525773194}, {'start': 2.842783505154639, 'end': 3.051546391752577}, {'start': 3.5618556701030926, 'end': 9.47680412371134}]","[{'start': 0.6855670103092784, 'end': 2.4716494845360826}, {'start': 2.7963917525773194, 'end': 2.842783505154639}, {'start': 3.051546391752577, 'end': 3.5618556701030926}, {'start': 9.47680412371134, 'end': 9.5}]","[{'start': 3.713, 'end': 9.5}]","[{'start': 0.5, 'end': 3.713}]"
LSLH3IA1fNM,2.0521237113402053,2.4307010309278354,1.1952989690721645,3.321876288659795,"[{'start': 0.5, 'end': 0.6855670103092784}, {'start': 0.8247422680412371, 'end': 0.8479381443298969}, {'start': 0.9871134020618557, 'end': 1.0103092783505154}, {'start': 1.2190721649484537, 'end': 1.4510309278350515}, {'start': 1.5670103092783505, 'end': 2.819587628865979}, {'start': 3.306701030927835, 'end': 3.3530927835051543}, {'start': 6.391752577319587, 'end': 6.577319587628866}, {'start': 6.623711340206185, 'end': 7.853092783505154}, {'start': 8.525773195876289, 'end': 8.595360824742267}]","[{'start': 0.6855670103092784, 'end': 0.8247422680412371}, {'start': 0.8479381443298969, 'end': 0.9871134020618557}, {'start': 1.0103092783505154, 'end': 1.2190721649484537}, {'start': 1.4510309278350515, 'end': 1.5670103092783505}, {'start': 2.819587628865979, 'end': 3.306701030927835}, {'start': 3.3530927835051543, 'end': 6.391752577319587}, {'start': 6.577319587628866, 'end': 6.623711340206185}, {'start': 7.853092783505154, 'end': 8.525773195876289}, {'start': 8.595360824742267, 'end': 9.5}]","[{'start': 2.252, 'end': 3.204}, {'start': 4.684, 'end': 9.106}]","[{'start': 0.5, 'end': 2.252}, {'start': 3.204, 'end': 4.684}, {'start': 9.106, 'end': 9.5}]"
8UQZWCYEipU,2.567288659793816,4.360824742268043,0.4481752577319559,1.6237113402061853,"[{'start': 0.5, 'end': 0.9639175257731958}, {'start': 2.2628865979381443, 'end': 3.7474226804123707}, {'start': 3.9329896907216493, 'end': 4.536082474226804}, {'start': 4.605670103092783, 'end': 4.628865979381443}, {'start': 4.698453608247422, 'end': 4.95360824742268}, {'start': 5.046391752577319, 'end': 5.069587628865979}, {'start': 5.301546391752577, 'end': 5.347938144329897}, {'start': 5.603092783505154, 'end': 5.695876288659793}, {'start': 5.742268041237113, 'end': 5.765463917525773}]","[{'start': 0.9639175257731958, 'end': 2.2628865979381443}, {'start': 3.7474226804123707, 'end': 3.9329896907216493}, {'start': 4.536082474226804, 'end': 4.605670103092783}, {'start': 4.628865979381443, 'end': 4.698453608247422}, {'start': 4.95360824742268, 'end': 5.046391752577319}, {'start': 5.069587628865979, 'end': 5.301546391752577}, {'start': 5.347938144329897, 'end': 5.603092783505154}, {'start': 5.695876288659793, 'end': 5.742268041237113}, {'start': 5.765463917525773, 'end': 9.5}]","[{'start': 0.755, 'end': 4.9460000000000015}]","[{'start': 0.5, 'end': 0.755}, {'start': 4.9460000000000015, 'end': 9.5}]"
QzVg5Mo2VZs,8.07480412371134,0.0,0.9019999999999999,0.0231958762886606,"[{'start': 0.5, 'end': 9.47680412371134}]","[{'start': 9.47680412371134, 'end': 9.5}]","[{'start': 1.402, 'end': 9.5}]","[{'start': 0.5, 'end': 1.402}]"
78DZ3enrEP4,1.6960000000000002,0.27835051546391654,7.025649484536084,0.0,"[{'start': 0.5, 'end': 9.198453608247423}, {'start': 9.43041237113402, 'end': 9.45360824742268}]","[{'start': 9.198453608247423, 'end': 9.43041237113402}, {'start': 9.45360824742268, 'end': 9.5}]","[{'start': 3.605, 'end': 5.301}]","[{'start': 0.5, 'end': 3.605}, {'start': 5.301, 'end': 9.5}]"
aWFPdroghvY,5.950744985673352,0.023209169054441148,1.9867908309455586,0.13925501432664777,"[{'start': 0.5, 'end': 3.7957020057306585}, {'start': 3.9349570200573063, 'end': 8.576790830945558}]","[{'start': 3.7957020057306585, 'end': 3.9349570200573063}, {'start': 8.576790830945558, 'end': 8.6}]","[{'start': 0.5, 'end': 6.59}]","[{'start': 6.59, 'end': 8.6}]"
-5AwGn04sAU,5.328,0.023229461756374192,2.848770538243625,0.0,"[{'start': 0.5, 'end': 8.676770538243625}]","[{'start': 8.676770538243625, 'end': 8.7}]","[{'start': 1.41, 'end': 2.521}, {'start': 4.343999999999999, 'end': 8.561}]","[{'start': 0.5, 'end': 1.41}, {'start': 2.521, 'end': 4.343999999999999}, {'start': 8.561, 'end': 8.7}]"
ZZ0nFRaH71o,1.0940000000000003,0.6726804123711343,7.233319587628865,0.0,"[{'start': 0.5, 'end': 5.371134020618556}, {'start': 5.603092783505154, 'end': 5.649484536082474}, {'start': 5.719072164948453, 'end': 6.11340206185567}, {'start': 6.159793814432989, 'end': 6.229381443298968}, {'start': 6.4381443298969065, 'end': 6.530927835051546}, {'start': 6.623711340206185, 'end': 9.47680412371134}]","[{'start': 5.371134020618556, 'end': 5.603092783505154}, {'start': 5.649484536082474, 'end': 5.719072164948453}, {'start': 6.11340206185567, 'end': 6.159793814432989}, {'start': 6.229381443298968, 'end': 6.4381443298969065}, {'start': 6.530927835051546, 'end': 6.623711340206185}, {'start': 9.47680412371134, 'end': 9.5}]","[{'start': 2.064, 'end': 2.681}, {'start': 8.382, 'end': 8.859}]","[{'start': 0.5, 'end': 2.064}, {'start': 2.681, 'end': 8.382}, {'start': 8.859, 'end': 9.5}]"
bWb8zrWoZU8,2.011412371134021,1.1597938144329902,5.75920618556701,0.06958762886597913,"[{'start': 0.6623711340206185, 'end': 0.8015463917525774}, {'start': 0.8479381443298969, 'end': 0.8711340206185567}, {'start': 1.7989690721649483, 'end': 5.556701030927835}, {'start': 5.626288659793814, 'end': 9.47680412371134}]","[{'start': 0.5, 'end': 0.6623711340206185}, {'start': 0.8015463917525774, 'end': 0.8479381443298969}, {'start': 0.8711340206185567, 'end': 1.7989690721649483}, {'start': 5.556701030927835, 'end': 5.626288659793814}, {'start': 9.47680412371134, 'end': 9.5}]","[{'start': 3.975, 'end': 6.056}]","[{'start': 0.5, 'end': 3.975}, {'start': 6.056, 'end': 9.5}]"
MdCSz2cZQUM,4.472051546391752,0.06958762886597913,3.0434123711340213,1.4149484536082477,"[{'start': 0.5, 'end': 0.5927835051546392}, {'start': 0.9639175257731958, 'end': 0.9871134020618557}, {'start': 1.1030927835051547, 'end': 1.1262886597938144}, {'start': 1.3814432989690721, 'end': 1.4510309278350515}, {'start': 1.4974226804123711, 'end': 6.020618556701031}, {'start': 6.09020618556701, 'end': 8.688144329896907}, {'start': 8.757731958762886, 'end': 8.827319587628866}, {'start': 8.966494845360824, 'end': 9.012886597938143}, {'start': 9.175257731958762, 'end': 9.221649484536082}, {'start': 9.337628865979381, 'end': 9.36082474226804}]","[{'start': 0.5927835051546392, 'end': 0.9639175257731958}, {'start': 0.9871134020618557, 'end': 1.1030927835051547}, {'start': 1.1262886597938144, 'end': 1.3814432989690721}, {'start': 1.4510309278350515, 'end': 1.4974226804123711}, {'start': 6.020618556701031, 'end': 6.09020618556701}, {'start': 8.688144329896907, 'end': 8.757731958762886}, {'start': 8.827319587628866, 'end': 8.966494845360824}, {'start': 9.012886597938143, 'end': 9.175257731958762}, {'start': 9.221649484536082, 'end': 9.337628865979381}, {'start': 9.36082474226804, 'end': 9.5}]","[{'start': 0.5, 'end': 5.3}, {'start': 8.413, 'end': 9.5}]","[{'start': 5.3, 'end': 8.413}]"
LSPwquBitbU,2.2499999999999996,2.20360824742268,4.54639175257732,0.0,"[{'start': 1.7757731958762886, 'end': 2.75}, {'start': 2.865979381443299, 'end': 8.061855670103093}, {'start': 8.340206185567009, 'end': 8.40979381443299}, {'start': 8.548969072164947, 'end': 8.641752577319586}, {'start': 8.873711340206185, 'end': 8.989690721649485}, {'start': 9.128865979381443, 'end': 9.47680412371134}]","[{'start': 0.5, 'end': 1.7757731958762886}, {'start': 2.75, 'end': 2.865979381443299}, {'start': 8.061855670103093, 'end': 8.340206185567009}, {'start': 8.40979381443299, 'end': 8.548969072164947}, {'start': 8.641752577319586, 'end': 8.873711340206185}, {'start': 8.989690721649485, 'end': 9.128865979381443}, {'start': 9.47680412371134, 'end': 9.5}]","[{'start': 3.065, 'end': 4.806}, {'start': 6.8870000000000005, 'end': 7.396}]","[{'start': 0.5, 'end': 3.065}, {'start': 4.806, 'end': 6.8870000000000005}, {'start': 7.396, 'end': 9.5}]"
0vw9f02o1UU,2.6032164948453604,4.685567010309279,1.6184329896907215,0.09278350515463907,"[{'start': 0.5463917525773195, 'end': 1.3582474226804124}, {'start': 1.4510309278350515, 'end': 4.489690721649485}, {'start': 5.046391752577319, 'end': 5.115979381443299}, {'start': 5.719072164948453, 'end': 5.788659793814433}, {'start': 9.244845360824742, 'end': 9.47680412371134}]","[{'start': 0.5, 'end': 0.5463917525773195}, {'start': 1.3582474226804124, 'end': 1.4510309278350515}, {'start': 4.489690721649485, 'end': 5.046391752577319}, {'start': 5.115979381443299, 'end': 5.719072164948453}, {'start': 5.788659793814433, 'end': 9.244845360824742}, {'start': 9.47680412371134, 'end': 9.5}]","[{'start': 0.955, 'end': 3.651}]","[{'start': 0.5, 'end': 0.955}, {'start': 3.651, 'end': 9.5}]"
tuLts9DhQ7c,1.6005154639175272,3.6370000000000013,0.0,3.7624845360824715,"[{'start': 7.064432989690721, 'end': 8.548969072164947}, {'start': 8.641752577319586, 'end': 8.688144329896907}, {'start': 8.780927835051546, 'end': 8.804123711340205}, {'start': 8.896907216494844, 'end': 8.943298969072165}]","[{'start': 0.5, 'end': 7.064432989690721}, {'start': 8.548969072164947, 'end': 8.641752577319586}, {'start': 8.688144329896907, 'end': 8.780927835051546}, {'start': 8.804123711340205, 'end': 8.896907216494844}, {'start': 8.943298969072165, 'end': 9.5}]","[{'start': 1.479, 'end': 2.342}, {'start': 3.7289999999999996, 'end': 4.2219999999999995}, {'start': 5.331, 'end': 9.338}]","[{'start': 0.5, 'end': 1.479}, {'start': 2.342, 'end': 3.7289999999999996}, {'start': 4.2219999999999995, 'end': 5.331}, {'start': 9.338, 'end': 9.5}]"
FGc9Zt1MXng,0.0,0.4175257731958749,8.582474226804125,0.0,"[{'start': 0.5, 'end': 0.5231958762886598}, {'start': 0.8247422680412371, 'end': 8.38659793814433}, {'start': 8.432989690721648, 'end': 8.734536082474227}, {'start': 8.780927835051546, 'end': 9.47680412371134}]","[{'start': 0.5231958762886598, 'end': 0.8247422680412371}, {'start': 8.38659793814433, 'end': 8.432989690721648}, {'start': 8.734536082474227, 'end': 8.780927835051546}, {'start': 9.47680412371134, 'end': 9.5}]",[],"[{'start': 0.5, 'end': 9.5}]"
VoSU30CMd1Q,5.101742268041237,0.37113402061855716,1.6018659793814432,1.9252577319587627,"[{'start': 0.5, 'end': 2.2396907216494846}, {'start': 2.286082474226804, 'end': 2.4716494845360826}, {'start': 2.72680412371134, 'end': 2.819587628865979}, {'start': 3.399484536082474, 'end': 3.5850515463917523}, {'start': 3.724226804123711, 'end': 4.072164948453608}, {'start': 4.141752577319588, 'end': 4.188144329896907}, {'start': 4.234536082474227, 'end': 4.280927835051546}, {'start': 4.327319587628866, 'end': 4.350515463917525}, {'start': 4.396907216494846, 'end': 4.443298969072165}, {'start': 4.744845360824742, 'end': 4.791237113402062}, {'start': 4.95360824742268, 'end': 5.742268041237113}, {'start': 5.788659793814433, 'end': 7.15721649484536}, {'start': 7.342783505154639, 'end': 9.128865979381443}]","[{'start': 2.2396907216494846, 'end': 2.286082474226804}, {'start': 2.4716494845360826, 'end': 2.72680412371134}, {'start': 2.819587628865979, 'end': 3.399484536082474}, {'start': 3.5850515463917523, 'end': 3.724226804123711}, {'start': 4.072164948453608, 'end': 4.141752577319588}, {'start': 4.188144329896907, 'end': 4.234536082474227}, {'start': 4.280927835051546, 'end': 4.327319587628866}, {'start': 4.350515463917525, 'end': 4.396907216494846}, {'start': 4.443298969072165, 'end': 4.744845360824742}, {'start': 4.791237113402062, 'end': 4.95360824742268}, {'start': 5.742268041237113, 'end': 5.788659793814433}, {'start': 7.15721649484536, 'end': 7.342783505154639}, {'start': 9.128865979381443, 'end': 9.5}]","[{'start': 1.541, 'end': 8.568}]","[{'start': 0.5, 'end': 1.541}, {'start': 8.568, 'end': 9.5}]"
2c470XOGvp4,0.6159999999999999,6.332474226804125,2.051525773195875,0.0,"[{'start': 0.5, 'end': 2.5412371134020617}, {'start': 2.70360824742268, 'end': 2.72680412371134}, {'start': 3.1443298969072164, 'end': 3.608247422680412}, {'start': 3.8634020618556697, 'end': 4.002577319587628}]","[{'start': 2.5412371134020617, 'end': 2.70360824742268}, {'start': 2.72680412371134, 'end': 3.1443298969072164}, {'start': 3.608247422680412, 'end': 3.8634020618556697}, {'start': 4.002577319587628, 'end': 9.5}]","[{'start': 0.909, 'end': 1.525}]","[{'start': 0.5, 'end': 0.909}, {'start': 1.525, 'end': 9.5}]"
eFqlz_f0fZo,5.776999999999999,0.0231958762886606,3.1998041237113397,0.0,"[{'start': 0.5, 'end': 9.47680412371134}]","[{'start': 9.47680412371134, 'end': 9.5}]","[{'start': 1.6640000000000001, 'end': 7.441}]","[{'start': 0.5, 'end': 1.6640000000000001}, {'start': 7.441, 'end': 9.5}]"
